SEGMENTATION_VAR_1,SEGMENTATION_VAR_2,SEGMENTATION_VAR_3,SEGMENTATION_VAR_4,SEGMENTATION_VAR_5,ISSUE_DT,MOB,booked_accts,open_accts,mthly_writeoffs,credit_limit,balance,spend,revolve_balance,annual_fee
One,Existing,No Hit,CRI 16-17,University,2028-10-31,15,850,848,0,3322980,930434.4,1246117.5,543373.6896,0
One,Existing,No Hit,CRI 16-17,University,2028-10-31,16,850,848,0,3378100,979649,1266787.5,581911.506,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,1,450,450,0,1350000,13500,20250,675,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,2,450,450,0,1372500,68625,247050,6862.5,1998
One,Existing,No Hit,CRI 16-17,College,2028-07-31,3,450,450,0,1395000,139500,390600,25110,-79
One,Existing,No Hit,CRI 16-17,College,2028-07-31,4,450,450,0,1417500,212625,524475,53156.25,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,5,450,450,0,1440000,259200,512640,93312,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,6,450,450,0,1462500,292500,517725,131625,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,7,450,450,0,1485000,297000,510840,151470,-26
One,Existing,No Hit,CRI 16-17,College,2028-07-31,8,450,450,0,1507500,346725,542700,180297,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,9,450,449,1,1529950,336589,520183,181758.06,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,10,450,449,0,1552400,388100,527816,210350.2,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,11,450,449,0,1574850,409461,535449,222746.784,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,12,450,448,1,1597250,415285,559037.5,230067.89,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,13,450,448,0,1619650,437305.5,534484.5,246640.302,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,14,450,448,0,1642050,459774,607558.5,263910.276,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,15,450,447,1,1664400,466032,624150,272162.688,0
One,Existing,No Hit,CRI 16-17,College,2028-07-31,16,450,447,0,1686750,489157.5,632531.25,290559.555,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,1,500,500,0,1500000,15000,22500,750,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,2,500,500,0,1530000,76500,275400,7650,1998
One,Existing,No Hit,CRI 16-17,College,2028-08-31,3,500,500,0,1560000,124800,436800,22464,-88
One,Existing,No Hit,CRI 16-17,College,2028-08-31,4,500,500,0,1590000,238500,588300,59625,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,5,500,500,0,1620000,291600,576720,104976,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,6,500,500,0,1650000,330000,584100,148500,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,7,500,500,0,1680000,336000,577920,171360,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,8,500,500,0,1710000,393300,615600,204516,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,9,500,500,0,1740000,382800,609000,206712,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,10,500,500,0,1770000,442500,619500,239835,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,11,500,499,1,1799940,467984.4,629979,254583.5136,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,12,500,499,0,1829880,475768.8,640458,266430.528,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,13,500,498,1,1859760,502135.2,613720.8,286217.064,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,14,500,498,0,1889640,529099.2,699166.8,306877.536,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,15,500,497,1,1919460,537448.8,719797.5,317094.792,0
One,Existing,No Hit,CRI 16-17,College,2028-08-31,16,500,497,0,1949280,565291.2,730980,339174.72,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,1,600,600,0,1800000,23760,27000,1188,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,2,600,600,0,1860000,93000,334800,9300,1698
One,Existing,No Hit,CRI 16-17,College,2028-09-31,3,600,600,0,1920000,192000,537600,34560,-117
One,Existing,No Hit,CRI 16-17,College,2028-09-31,4,600,600,0,1980000,297000,732600,74250,-118
One,Existing,No Hit,CRI 16-17,College,2028-09-31,5,600,600,0,2040000,367200,726240,132192,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,6,600,600,0,2100000,420000,743400,189000,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,7,600,600,0,2160000,432000,743040,220320,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,8,600,599,1,2219900,510577,799164,265500.04,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,9,600,598,1,2279700,501534,775098,270828.36,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,10,600,598,0,2339500,584875,795430,317002.25,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,11,600,597,1,2399200,623792,815728,339342.848,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,12,600,597,0,2458900,639314,860615,354179.956,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,13,600,597,0,2518600,680022,831138,383532.408,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,14,600,596,1,2578200,721896,953934,414368.304,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,15,600,596,0,2637800,738584,989175,431333.056,0
One,Existing,No Hit,CRI 16-17,College,2028-09-31,16,600,596,0,2697400,782246,1011525,464654.124,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,1,500,500,0,1500000,15000,22500,750,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,2,500,500,0,1532500,76625,275850,7662.5,1998
One,Existing,No Hit,CRI 16-17,College,2028-10-31,3,500,500,0,1565000,156500,438200,28170,-99
One,Existing,No Hit,CRI 16-17,College,2028-10-31,4,500,500,0,1597500,239625,591075,59906.25,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,5,500,500,0,1630000,293400,580280,105624,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,6,500,500,0,1662500,332500,588525,149625,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,7,500,500,0,1695000,339000,583080,172890,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,8,500,500,0,1727500,397325,621900,206609,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,9,500,500,0,1760000,387200,598400,209088,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,10,500,499,1,1792435,448108.75,609427.9,242874.9425,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,11,500,499,0,1824870,474466.2,620455.8,258109.6128,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,12,500,498,1,1857240,482882.4,650034,267516.8496,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,13,500,498,0,1889610,510194.7,623571.3,287749.8108,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,14,500,497,1,1921915,538136.2,711108.55,308890.1788,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,15,500,497,0,1954220,547181.6,732832.5,319554.0544,0
One,Existing,No Hit,CRI 16-17,College,2028-10-31,16,500,497,0,1986525,576092.25,744946.875,342198.7965,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,1,450,450,0,1350000,13500,20250,675,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,2,450,450,0,1372500,68625,247050,6862.5,1998
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,3,450,450,0,1395000,139500,390600,25110,-79
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,4,450,450,0,1417500,212625,524475,53156.25,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,5,450,450,0,1440000,259200,512640,93312,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,6,450,450,0,1462500,292500,517725,131625,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,7,450,450,0,1485000,297000,510840,151470,-26
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,8,450,450,0,1507500,346725,542700,180297,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,9,450,449,1,1529950,336589,520183,181758.06,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,10,450,449,0,1552400,388100,527816,210350.2,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,11,450,449,0,1574850,409461,535449,222746.784,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,12,450,448,1,1597250,415285,559037.5,230067.89,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,13,450,448,0,1619650,437305.5,534484.5,246640.302,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,14,450,448,0,1642050,459774,607558.5,263910.276,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,15,450,447,1,1664400,466032,624150,272162.688,0
One,Existing,No Hit,CRI 16-17,Other,2028-07-31,16,450,447,0,1686750,489157.5,632531.25,290559.555,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,1,500,500,0,1500000,15000,22500,750,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,2,500,500,0,1530000,76500,275400,7650,1998
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,3,500,500,0,1560000,124800,436800,22464,-88
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,4,500,500,0,1590000,238500,588300,59625,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,5,500,500,0,1620000,291600,576720,104976,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,6,500,500,0,1650000,330000,584100,148500,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,7,500,500,0,1680000,336000,577920,171360,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,8,500,500,0,1710000,393300,615600,204516,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,9,500,500,0,1740000,382800,609000,206712,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,10,500,500,0,1770000,442500,619500,239835,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,11,500,499,1,1799940,467984.4,629979,254583.5136,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,12,500,499,0,1829880,475768.8,640458,266430.528,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,13,500,498,1,1859760,502135.2,613720.8,286217.064,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,14,500,498,0,1889640,529099.2,699166.8,306877.536,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,15,500,497,1,1919460,537448.8,719797.5,317094.792,0
One,Existing,No Hit,CRI 16-17,Other,2028-08-31,16,500,497,0,1949280,565291.2,730980,339174.72,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,1,600,600,0,1800000,23760,27000,1188,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,2,600,600,0,1860000,93000,334800,9300,1698
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,3,600,600,0,1920000,192000,537600,34560,-117
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,4,600,600,0,1980000,297000,732600,74250,-118
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,5,600,600,0,2040000,367200,726240,132192,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,6,600,600,0,2100000,420000,743400,189000,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,7,600,600,0,2160000,432000,743040,220320,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,8,600,599,1,2219900,510577,799164,265500.04,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,9,600,598,1,2279700,501534,775098,270828.36,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,10,600,598,0,2339500,584875,795430,317002.25,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,11,600,597,1,2399200,623792,815728,339342.848,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,12,600,597,0,2458900,639314,860615,354179.956,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,13,600,597,0,2518600,680022,831138,383532.408,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,14,600,596,1,2578200,721896,953934,414368.304,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,15,600,596,0,2637800,738584,989175,431333.056,0
One,Existing,No Hit,CRI 16-17,Other,2028-09-31,16,600,596,0,2697400,782246,1011525,464654.124,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,1,500,500,0,1500000,15000,22500,750,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,2,500,500,0,1532500,76625,275850,7662.5,1998
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,3,500,500,0,1565000,156500,438200,28170,-99
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,4,500,500,0,1597500,239625,591075,59906.25,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,5,500,500,0,1630000,293400,580280,105624,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,6,500,500,0,1662500,332500,588525,149625,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,7,500,500,0,1695000,339000,583080,172890,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,8,500,500,0,1727500,397325,621900,206609,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,9,500,500,0,1760000,387200,598400,209088,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,10,500,499,1,1792435,448108.75,609427.9,242874.9425,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,11,500,499,0,1824870,474466.2,620455.8,258109.6128,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,12,500,498,1,1857240,482882.4,650034,267516.8496,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,13,500,498,0,1889610,510194.7,623571.3,287749.8108,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,14,500,497,1,1921915,538136.2,711108.55,308890.1788,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,15,500,497,0,1954220,547181.6,732832.5,319554.0544,0
One,Existing,No Hit,CRI 16-17,Other,2028-10-31,16,500,497,0,1986525,576092.25,744946.875,342198.7965,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,1,550,550,0,1650000,16500,24750,825,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,2,550,550,0,1677500,83875,301950,8387.5,1998
One,Existing,No Hit,CRI 14-15,University,2028-07-31,3,550,550,0,1705000,170500,477400,30690,-79
One,Existing,No Hit,CRI 14-15,University,2028-07-31,4,550,550,0,1732500,259875,641025,64968.75,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,5,550,550,0,1760000,316800,626560,114048,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,6,550,550,0,1787500,357500,632775,160875,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,7,550,550,0,1815000,363000,624360,185130,-26
One,Existing,No Hit,CRI 14-15,University,2028-07-31,8,550,550,0,1842500,423775,663300,220363,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,9,550,549,1,1869950,411389,635783,222150.06,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,10,550,549,0,1897400,474350,645116,257097.7,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,11,550,549,0,1924850,500461,654449,272250.784,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,12,550,548,1,1952250,507585,683287.5,281202.09,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,13,550,548,0,1979650,534505.5,653284.5,301461.102,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,14,550,548,0,2007050,561974,742608.5,322573.076,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,15,550,547,1,2034400,569632,762900,332665.088,0
One,Existing,No Hit,CRI 14-15,University,2028-07-31,16,550,547,0,2061750,597907.5,773156.25,355157.055,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,1,780,780,0,2340000,23400,35100,1170,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,2,780,780,0,2386800,119340,429624,11934,1998
One,Existing,No Hit,CRI 14-15,University,2028-08-31,3,780,780,0,2433600,194688,681408,35043.84,-88
One,Existing,No Hit,CRI 14-15,University,2028-08-31,4,780,780,0,2480400,372060,917748,93015,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,5,780,780,0,2527200,454896,899683.2,163762.56,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,6,780,780,0,2574000,514800,911196,231660,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,7,780,780,0,2620800,524160,901555.2,267321.6,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,8,780,780,0,2667600,613548,960336,319044.96,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,9,780,780,0,2714400,597168,950040,322470.72,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,10,780,780,0,2761200,690300,966420,374142.6,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,11,780,780,0,2808000,730080,982800,397163.52,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,12,780,780,0,2854800,742248,999180,415658.88,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,13,780,779,1,2901540,783415.8,957508.2,446547.006,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,14,780,779,0,2948280,825518.4,1090863.6,478800.672,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,15,780,779,0,2995020,838605.6,1123132.5,494777.304,0
One,Existing,No Hit,CRI 14-15,University,2028-08-31,16,780,779,0,3041760,882110.4,1140660,529266.24,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,1,900,900,0,2700000,35640,40500,1782,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,2,900,900,0,2790000,139500,502200,13950,1698
One,Existing,No Hit,CRI 14-15,University,2028-09-31,3,900,900,0,2880000,288000,806400,51840,-117
One,Existing,No Hit,CRI 14-15,University,2028-09-31,4,900,900,0,2970000,445500,1098900,111375,-118
One,Existing,No Hit,CRI 14-15,University,2028-09-31,5,900,900,0,3060000,550800,1089360,198288,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,6,900,900,0,3150000,630000,1115100,283500,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,7,900,900,0,3240000,648000,1114560,330480,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,8,900,899,1,3329900,765877,1198764,398256.04,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,9,900,898,1,3419700,752334,1162698,406260.36,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,10,900,898,0,3509500,877375,1193230,475537.25,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,11,900,897,1,3599200,935792,1223728,509070.848,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,12,900,897,0,3688900,959114,1291115,531349.156,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,13,900,897,0,3778600,1020222,1246938,575405.208,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,14,900,896,1,3868200,1083096,1431234,621697.104,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,15,900,896,0,3957800,1108184,1484175,647179.456,0
One,Existing,No Hit,CRI 14-15,University,2028-09-31,16,900,896,0,4047400,1173746,1517775,697205.124,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,1,850,850,0,2550000,25500,38250,1275,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,2,850,850,0,2605250,130262.5,468945,13026.25,1998
One,Existing,No Hit,CRI 14-15,University,2028-10-31,3,850,850,0,2660500,266050,744940,47889,-99
One,Existing,No Hit,CRI 14-15,University,2028-10-31,4,850,850,0,2715750,407362.5,1004827.5,101840.625,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,5,850,850,0,2771000,498780,986476,179560.8,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,6,850,850,0,2826250,565250,1000492.5,254362.5,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,7,850,850,0,2881500,576300,991236,293913,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,8,850,850,0,2936750,675452.5,1057230,351235.3,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,9,850,850,0,2992000,658240,1017280,355449.6,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,10,850,849,1,3047185,761796.25,1036042.9,412893.5675,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,11,850,849,0,3102370,806616.2,1054805.8,438799.2128,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,12,850,849,0,3157555,820964.3,1105144.25,454814.2222,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,13,850,849,0,3212740,867439.8,1060204.2,489236.0472,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,14,850,848,1,3267860,915000.8,1209108.2,525210.4592,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,15,850,848,0,3322980,930434.4,1246117.5,543373.6896,0
One,Existing,No Hit,CRI 14-15,University,2028-10-31,16,850,848,0,3378100,979649,1266787.5,581911.506,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,1,450,450,0,1350000,13500,20250,675,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,2,450,450,0,1372500,68625,247050,6862.5,1998
One,Existing,No Hit,CRI 14-15,College,2028-07-31,3,450,450,0,1395000,139500,390600,25110,-79
One,Existing,No Hit,CRI 14-15,College,2028-07-31,4,450,450,0,1417500,212625,524475,53156.25,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,5,450,450,0,1440000,259200,512640,93312,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,6,450,450,0,1462500,292500,517725,131625,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,7,450,450,0,1485000,297000,510840,151470,-26
One,Existing,No Hit,CRI 14-15,College,2028-07-31,8,450,450,0,1507500,346725,542700,180297,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,9,450,449,1,1529950,336589,520183,181758.06,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,10,450,449,0,1552400,388100,527816,210350.2,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,11,450,449,0,1574850,409461,535449,222746.784,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,12,450,448,1,1597250,415285,559037.5,230067.89,0
One,Existing,No Hit,CRI 14-15,College,2028-07-31,13,450,448,0,1619650,437305.5,534484.5,246640.302,0
